postcode,lat,lon
BT36 4PP,54.67452,-5.986439
BT41 4LL,54.7307281494141,-6.23248481750488
BT36 4PP,54.67452,-5.986439
BT39 9AA,54.751528,-5.999441
BT37 9QU,54.668719,-5.911806
BT29 4BP,54.658423,-6.19414
BT39 9RT,54.720301,-6.005123
BT39 9HT,54.756889,-6.005281
BT39 9DR,54.749948,-5.996288
BT39 9BB,54.75272,-6.001432
BT37 0RU,54.679357,-5.89363
BT37 0QE,54.686794,-5.891957
BT37 9QS,54.673007,-5.91402
BT39 9HJ,54.7544441223145,-6.00248098373413
BT39 9RQ,54.742854,-6.006282
BT41 1DB,54.7233194,-6.1996705
BT41 3NJ,54.7516441345215,-6.46010208129883
BT39 9NF,54.757321,-5.922379
BT41 3AB,54.749842,-6.319282
BT41 4BG,54.713599,-6.211256
BT29 4SW,54.64947,-6.168105
BT39 9EB,54.7471876,-6.0049057
BT41 1LZ,54.721014,-6.195673
BT36 5EB,54.673276,-5.961525
BT37 9UH,54.6555,-5.917986
BT36 5EB,54.673276,-5.961525
BT29 4UR,54.620572,-6.216611
BT36 6QR,54.687312,-5.935092
BT39 0SQ,54.759071,-6.054408
BT39 0SD,54.755426,-6.059088
BT39 0SQ,54.759071,-6.054408
BT29 4EL,54.6558257,-6.1988915
BT29 4EN,54.6623573303223,-6.18317890167236
BT37 0ST,54.677591,-5.890806
BT37 0DH,54.678296,-5.91071
BT29 4SQ,54.632835,-6.179137
BT39 0QL,54.7380790710449,-6.04238700866699
BT37 0DG,54.677808,-5.9132
BT37 0DG,54.677808,-5.9132
BT39 0AT,54.700674,-6.102798
BT36 4TP,54.7076072692871,-5.97823619842529
BT36 5EB,54.673276,-5.961525
BT41 2LQ,54.764794,-6.219315
BT29 4AB,54.661554,-6.216257
BT29 4SD,54.620206,-6.216766
Bt41 1aj,54.7203254699707,-6.19871711730957
BT39 0BX,54.704451,-6.00615
BT36 6UT,54.6850484,-5.9415049
BT41 4LL,54.730729,-6.232484
BT39 9AG,54.7505,-5.994878
BT36 4PP,54.6745024,-5.9859922
BT39 0QU,54.737143,-6.039543
BT36 5EY,54.672141,-5.958186
BT36 7LZ,54.65493,-5.92612
BT41 1AJ,54.720331,-6.198714
BT39 0DL,54.73656,-6.087442
BT39 0PU,54.7591036,-6.0341953
BT37 0SN,54.6769768,-5.8927316
BT29 4YW,54.66928,-6.10327
BT41 3TE,54.7533950805664,-6.46394681930542
BT36 7LZ,54.65493,-5.92612
BT37 0PR,54.680186,-5.887059
bt41 3af,54.7494901,-6.3210695
BT41 4BA,54.713672,-6.215614
BT41 3HN,54.743487,-6.328816
BT39 0HL,54.6736640930176,-6.0689902305603
BT39 0HL,54.673662,-6.06899
BT41 3SA,54.755336,-6.462506
BT41 3JD,54.758754,-6.375941
BT41 4AY,54.714587,-6.219795
BT41 4DQ,54.715405,-6.231476
BT41 3BQ,54.752411,-6.321831
BT41 3EH,54.75528,-6.329184
BT41 3EH,54.75528,-6.329184
BT41 3EH,54.75528,-6.329184
BT29 4ZY,54.663014,-6.219014
BT41 3QT,54.732282,-6.417722
BT36 4QE,54.678924,-6.003354
BT37 0HS,54.689156,-5.917333
BT36 4TH,54.706484,-5.99432
BT36 5EB,54.673276,-5.961525
BT41 2UB,54.727046,-6.20863
BT41 4AW,54.71498,-6.221423
BT36 7QT,54.66958,-5.957075
BT39 9AB,54.750673,-5.997153
BT37 9QY,54.669051,-5.912347
BT39 9TU,54.771574,-5.952683
BT29 4DW,54.6612396240234,-6.22549200057983
BT41 4SB,54.691076,-6.203469
BT41 3AB,54.749842,-6.319282
BT41 3LH,54.721492,-6.362206
BT36 7QT,54.66958,-5.957075
BT37 9AF,54.6620551,-5.915715
BT36 5HQ,54.674986,-5.960059
BT41 4AW,54.714979,-6.221422
BT41 4DQ,54.713968,-6.232143
BT41 4DA,54.71421,-6.219206
BT41 1AF,54.722071,-6.209393
BT37 0ST,54.6775932312012,-5.89080619812012
BT39 9ZJ,54.752921,-6.000009
BT39 0AT,54.700674,-6.102799
BT37 0HS,54.689156,-5.917333
BT36 7QZ,54.6653872,-5.949847
BT36 6DZ,54.668581,-5.947374
BT41 1AJ,54.7203330993652,-6.19871520996094
BT36 7QT,54.66958,-5.957075
BT37 9UL,54.654702,-5.920134
BT41 4LL,54.730729,-6.232484
BT39 9DQ,54.752948,-5.999992
BT41 4LL,54.730729,-6.232484
BT29 4UU,54.620505,-6.218766
BT41 2JT,54.770854,-6.24368
BT36 4FA,54.680295,-5.996635
BT41 3TF,54.753776,-6.462006
BT36 4PJ,54.678032,-5.99287
BT37 9TF,54.656027,-5.910985
BT39 9BB,54.75272,-6.001432
BT41 4LL,54.730729,-6.232484
BT41 4JG,54.721915,-6.221398
BT37 0QA,54.687215,-5.882599
BT41 3HS,54.741456,-6.38578
BT41 3HS,54.741456,-6.38578
BT41 3QZ,54.746864,-6.435091
BT37 0EY,54.687616,-5.914543
BT37 0NB,54.690895,-5.910838
BT37 0NB,54.690895,-5.910838
BT37 0HH,54.687432,-5.914319
BT36 5DN,54.675673,-5.972071
BT36 5DN,54.675673,-5.972071
BT36 5NN,54.694145,-5.9528
BT36 5NA,54.692601,-5.945976
BT36 5NA,54.692601,-5.945976
BT36 6SN,54.69078,-5.947231
BT36 5NA,54.692601,-5.945976
BT41 2NX,54.7639122009277,-6.30384588241577
BT36 5QA,54.695846,-5.948185
BT36 6LJ,54.675543,-5.951008
BT36 6XA,54.681729,-5.917574
BT36 7LN,54.668758392334,-5.94259119033813
BT36 4PP,54.6745185852051,-5.98643922805786
BT36 4RT,54.674656,-5.978417
BT41 2AF,54.7507471,-6.3100208
BT41 2AF,54.750746,-6.310018
BT36 7RF,54.668353,-5.956206
BT36 5ED,54.674914,-5.965427
BT39 9AL,54.75441,-5.979259
BT41 4SH,54.69161,-6.192217
BT41 4QJ,54.695276,-6.15706
BT41 1PH,54.706709,-6.180529
BT36 6JZ,54.683586,-5.951657
BT41 4BA,54.713672,-6.215614
BT41 3NJ,54.751649,-6.460099
BT36 7AU,54.665717,-5.972583
BT29 4LA,54.611732,-6.221595
BT41 3TF,54.7535362243652,-6.46214008331299
BT41 4LL,54.7305564,-6.2329446
BT37 9UH,54.6555,-5.917986
BT29 4DD,54.645359,-6.243581
BT37 0HS,54.689156,-5.917333
BT36 5EJ,54.673815,-5.964195
BT39 0DG,54.722505,-6.094716
BT36 5DB,54.676714,-5.972578
BT41 3BG,54.752525,-6.322914
BT41 4BE,54.714011,-6.214808
BT36 5EN,54.674353,-5.963037
BT36 6AA,54.67462,-5.913813
BT36 6AB,54.677037,-5.915349
BT36 5BZ,54.6912311,-5.9617585
BT36 6HL,54.671578,-5.957269
BT41 2DR,54.7106869,-6.1774049
BT37 0LX,54.690075,-5.9133
BT37 9AQ,54.659901,-5.915281
BT39 9AG,54.7505,-5.994878
BT37 0UB,54.680787,-5.913481
BT36 6WB,54.664935,-5.945931
BT29 4AB,54.661554,-6.216257
BT29 4TQ,54.6345362,-6.1379736
BT29 4QB,54.610346,-6.234286
BT41 4AN,54.714657,-6.218457
BT37 9UQ,54.654664,-5.920059
BT41 3ET,54.778376,-6.358633
BT41 3AB,54.749842,-6.319282
BT41 3AE,54.7518157958984,-6.31971311569214
BT39 9UX,54.7527,-6.004059
BT39 9EG,54.750232,-6.008017
BT41 3TQ,54.7542158,-6.4612157
BT36 5SW,54.704087,-5.969117
BT41 3AF,54.747642,-6.321921
BT41 4LJ,54.724949,-6.230454
BT41 4HP,54.719548,-6.218087
BT29 4XT,54.6222862,-6.2128071
BT367LS,54.6678199768066,-5.93329286575317
BT37 0PS,54.68317,-5.882003
BT36 4PP,54.67452,-5.986439
BT29 4UR,54.620572,-6.216611
BT39 0DH,54.727537,-6.091903
BT41 1AJ,54.720331,-6.198714
BT41 1AF,54.7227744,-6.2107926
BT41 1AZ,54.721144,-6.20141
BT39 0PT,54.750229,-6.039268
BT41 3BB,54.750456,-6.323372
BT37 0DH,54.678296,-5.91071
BT36 4SU,54.691057,-5.979199
BT36 6HH,54.671153,-5.95498
BT39 9HJ,54.754444,-6.002481
Bt41 4ae,54.7151663,-6.2163886
BT36 7NG,54.655758,-5.9288844
BT41 4AE,54.715062,-6.21726
BT37 0PA,54.6880122,-5.8990458
BT36 4QE,54.6792259216309,-6.0026421546936
BT39 9EA,54.748336,-6.003139
BT39 9BB,54.75272,-6.001432
BT41 4DN,54.715284,-6.218895
BT37 9UH,54.6554985046387,-5.9179859161377
BT41 4LL,54.730729,-6.232484
BT41 4DN,54.7152824401855,-6.21889495849609
BT36 7GU,54.658477,-5.924932
BT39 9NP,54.735045,-5.953377
BT36 7UA,54.670125,-5.961109
BT39 9BG,54.751328,-6.004778
BT37 0RE,54.6856009,-5.8936804
BT36 6HN,54.671666,-5.957683
BT41 4AE,54.715062,-6.21726
BT29 4DF,54.666244,-6.255127
BT29 4SW,54.64947,-6.168105
BT41 3AJ,54.749064,-6.324766
BT41 3AJ,54.749064,-6.324766
BT41 3AE,54.751816,-6.319713
BT41 3BQ,54.7524108886719,-6.32183218002319
BT29 4QY,54.639871,-6.292689
BT36 6UX,54.68539,-5.940369
BT37 9EZ,54.666986,-5.919754
BT37 9EL,54.664884,-5.928123
BT37 9EL,54.664884,-5.928123
BT37 9BJ,54.6636543273926,-5.91826820373535
BT39 9HU,54.757076,-6.010119
BT41 2HQ,54.716841,-6.152512
BT39 0SD,54.755426,-6.059087
BT41 4NY,54.733876,-6.229599
BT41 4DQ,54.713968,-6.232143
BT36 5LA,54.682892,-5.959507
BT29 4DW,54.66124,-6.225492
BT39 0SH,54.759487,-6.048997
BT41 4PB,54.712373,-6.212785
BT41 4PB,54.712373,-6.212785
BT41 4JE,54.718412,-6.219658
BT41 4BB,54.713357,-6.21195
BT41 1EU,54.718131,-6.201761
BT41 4PB,54.7128452,-6.2119128
BT39 9HJ,54.754444,-6.002481
BT37 0QF,54.683725,-5.887014
BT41 2TH,54.73254,-6.221755
BT41 2TH,54.73254,-6.221756
BT41 4DG,54.713234,-6.223097
BT36 5EB,54.673276,-5.961525
BT37 0AS,54.6773247,-5.9065752
BT39 9BB,54.75272,-6.001432
BT29 4UR,54.6208087,-6.2174083
BT41 2RU,54.711581,-6.178324
BT29 4RT,54.614851,-6.301755
BT41 4JS,54.713807,-6.2198778
BT39 0DU,54.744117,-6.115645
BT41 3BJ,54.754636,-6.32553
BT36 4RU,54.678185,-5.9945858
BT41 1PW,54.7099742,-6.1813936
BT41 4AE,54.715062,-6.21726
BT41 4BB,54.713357,-6.21195
BT41 4DG,54.713234,-6.223097
BT36 7LJ,54.661395,-5.93061
BT29 4AB,55.29342269897461,-6.22081089019775
BT41 2SE,54.719473,-6.188742
BT36 6JU,54.678032,-5.954774
BT29 4AH,54.62867,-6.22417
BT29 4XL,54.621594,-6.215281
BT39 9AB,54.750673,-5.997153
BT39 9AB,54.7504577636719,-5.99727201461792
BT29 4UP,54.6204704,-6.2133512
BT37 0ST,54.677591,-5.890806
BT36 6QN,54.690061,-5.937186
BT36 6JS,54.683404,-5.9510321
BT41 3AF,54.747642,-6.32192
BT41 1JW,54.713521,-6.188448
BT37 0LU,54.689977,-5.910218
BT37 0DH,54.678296,-5.91071
BT36 4PP,54.67452,-5.986439
BT36 6SN,54.69078,-5.947231
BT39 0DG,54.722505,-6.094716
BT41 1AL,54.719155,-6.198766
BT37 9NY,54.6638412475586,-5.91135883331299
BT37 0QA,54.687215,-5.882599
BT41 3NJ,54.7516479492188,-6.46009922027588
BT37 0ST,54.677591,-5.890806
BT39 9RQ,54.742854,-6.006282
BT41 4TF,54.675275,-6.165873
BT41 4JH,54.726414,-6.219431
BT41 2AF,54.7510319,-6.3091858
BT36 7QR,54.666571,-5.950173
BT36 6DW,54.667929,-5.949717
BT36 6DW,54.667929,-5.949717
BT36 6DW,54.667929,-5.949717
BT36 5HL,54.675171,-5.960949
BT36 5HL,54.675171,-5.960949
BT41 4JG,54.721915,-6.221398
BT41 4HP,54.719548,-6.218087
BT36 7AU,54.665717,-5.972583
BT37 0AS,54.676554,-5.905605
BT37 0AS,54.676554,-5.905605
BT41 1JZ,54.716223,-6.182337
BT29 4LA,54.611732,-6.221595
BT41 1JZ,54.716223,-6.182337
BT29 4LA,54.611732,-6.221595
BT41 1JZ,54.716223,-6.182337
BT41 4SE,54.696788,-6.19422
BT41 2LD,54.784759,-6.241056
BT36 6UE,54.693349,-5.941346
BT36 6UE,54.693349,-5.941346
BT36 6JU,54.678032,-5.954774
BT36 6JU,54.678032,-5.954774
BT41 3NJ,54.751649,-6.460099
BT41 3NJ,54.751649,-6.460099
BT37 0NT,54.688907,-5.898222
BT29 4QA,54.618919,-6.226452
BT41 4JG,54.721915,-6.221398
BT29 4AB,54.661554,-6.216257
BT41 4LL,54.7305564,-6.2329446
BT39 0AH,54.704056,-6.091578
BT36 4QE,54.678924,-6.003354
BT39 0AT,54.700674,-6.102799
BT39 9NQ,54.751923,-5.927766
BT39 9NQ,54.751923,-5.927766
BT29 4SN,54.644993,-6.147268
BT29 4SN,54.644993,-6.147268
BT41 3LH,54.721492,-6.362206
BT36 6BA,54.674302,-5.91462
BT29 4DW,54.6612396240234,-6.22549200057983
BT36 5EB,54.673276,-5.961525
BT36 4PS,54.677115,-5.992342
BT41 4LL,54.730729,-6.232484
BT39 9RQ,54.742854,-6.006282
BT41 4DN,54.715284,-6.218896
BT37 9UQ,54.6542205810547,-5.91896820068359
BT36 5JB,54.680261,-5.965997
BT37 9AW,54.6595064,-5.9158921
BT29 4AB,54.66155242919922,-6.21625709533691
BT41 4BB,54.713357,-6.21195
BT37 9UH,54.6555,-5.917986
BT36 7XB,54.670759,-5.957155
BT41 4TJ,54.6816024780273,-6.14640808105469
BT39 9HT,54.756889,-6.005282
BT39 9LN,54.7408180236816,-5.98852491378784
BT39 0AQ,54.69818,-6.09159
BT39 0AP,54.6982269287109,-6.03770017623901
