postcode,lat,lon
BT94 4AQ,54.30956200000000,-7.42743500000000
BT94 4AQ,54.30803300000000,-7.43266400000000
BT94 4AQ,54.30803200000000,-7.43266400000000
BT94 4AQ,54.308032,-7.432664
BT94 4AL,54.29890000000000,-7.36507000000000
BT94 3NN,54.38617200000000,-7.50174300000000
BT94 3NN,54.38617100000000,-7.50174200000000
BT94 3NN,54.38472300000000,-7.50340700000000
BT94 3LW,54.3786251,-7.459775
BT94 3LW,54.37796300000000,-7.46049200000000
BT94 3LW,54.37791000000000,-7.46055500000000
BT94 3LW,54.37791,-7.460555
BT94 3LW,54.37790900000000,-7.46055400000000
BT94 3LW,54.377909,-7.460554
BT94 3LU,54.37786500000000,-7.46060100000000
BT94 3LU,54.377865,-7.460601
BT94 3LU,54.37786400000000,-7.46060100000000
BT94 3LU,54.377864,-7.460601
